utt,spk,cond,hyp
p21_u02,p21,ce_lpf6k,에이피는 지난 이 오후 한시 삼십 분쯤 동고 한 노월의 부를 줄이여 한 혐의를 받는다
p21_u02,p21,ce_lpf7k,에이는 지난 이 오후 한시 삼십 분쯤 동구 한 노호의 부를 줄급여 한 혐의를 받는다
p21_u02,p21,taps_notch,에이씨는 지난 이 오후 한 시 삼십 분쯤 봉고한 노라홀에 구을 지르려 한 혐의를 받는다
p21_u02,p21,ce_notch,에이피는 지난 이 오후 한실 삼십꾼 쯤 동고한 노세호의 보를 줄우여 한 혐의를 받는다
p21_u02,p21,hyb_tapsLow_ceHigh,에이시는 지난 이 오후 한시 삼십 분쯤 봉고한 노라홀에 조을 치르려 한 혐의를 받는다
p21_u02,p21,hyb_ceLow_tapsHigh,에이시는 지난 이 일 오후 한 시 삼십 분쯤 봉부 한 놀해월에 구을 지여 한 혐의를 받는다
p21_u03,p21,mix0.00,그는 이날 문질이 드 십 칠 리 터짜리 통을 챙겨들고 노랫우 입곳에서 영업시작을 기다리며 서성이다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u03,p21,mix0.25,그는 이날 문질이 드 십 칠 리 터짜리 통을 챙겨들고 노랫우 입곳에서 영업시작을 기다리며 서송이다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u03,p21,mix0.50,그는 이날 문질이 드는 십 칠리 포짜리 통을 챙겨들고 노랫우 육곳에서 영업시자을 기다리며 서송이다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u03,p21,mix0.75,그는 이날 문질이드는  칠리 포딸리 통을 챙겨들고 노랫호 육부에서 영업시단을 기다리며 서송이다가 목격자의 신고를 받은 경찰이 출통하다 달아났다
p21_u03,p21,mix1.00,그는 이날 문쓰이드는  칠리 포딸리 통을 참겨들고 노랫우 육부에서 영업시략을 기다리며 서송에다가 목격배 승고를 받은 경찰이 출통하다 달아났다
p21_u03,p21,mix1.25,그는 이날 문쓰이받은  칠리 포딸리 통을 참겨들고 노랫우 육부에서 영업시단을 기다리며 서송이다가 목격들의 승고를 받은 경찰이 출통하다 달아났다
p21_u03,p21,mix1.50,그는 이날 문질이받은  칠리 포딸리 통을 참겨들고 노랫 우 육부에서 영업시단을 기다리며 서송이다가 목격들의 승고를 받은 경찰이 출통하자 달아났다
p21_u03,p21,taps_lpf3k,그는 이날 문질이 은 출퍼사이 통을 챙겨들고 노랫우 리곳에서 영업시사을 기다리며 서성이다가 목표파의 신고를 받은 경찰이 출동하다 바아났다
p21_u03,p21,taps_lpf4k,그는 이날 문질이 드 십 칠리 터리 통을 챙겨들고 노랫우 리곳에서 영업시사을 기다리며 서성이다가 목표타의 신고를 받은 경찰이 출동하다 달아났다
p21_u03,p21,taps_lpf5k,그는 이날 문질이 둔 십 칠리 터짜리 통을 챙겨들고 노랫우 리곳에서 영업시사을 기다리며 서성이다가 목욕자의 신고를 받은 경찰이 출동하다 달아갔다
p21_u03,p21,taps_lpf6k,그는 이날 문질이 둔 십 칠리 터짜리 통을 챙겨들고 노랫우 입곳에서 영업시사을 기다리며 서성이다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u03,p21,taps_lpf7k,그는 이날 문질이 드 십 칠리 터짜리 통을 챙겨들고 노랫우 입곳에서 영업시작을 기다리며 서성이다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u03,p21,ce_lpf3k,그는 이날 문터은 림이 통을 평겨들고 노랫우 육부에서 영업딱을 기다리며 서송에다가 목격과의 판고를 받은 방찰의 활통하다 발아놨다
p21_u03,p21,ce_lpf4k,그는 이날 문풀이터는 킬리포딸리 통을 평겨들고 노랫우 육부에서 영업딱을 기다리며 서송에다가 목격과의 승고를 받은 경찰이 토통하다 달아났다
p21_u03,p21,ce_lpf5k,그는 이날 문풀이터는 킬리포딸리 통을 평겨들고 노랫우 육부에서 영업폭배을 기다리며 서송에다가 목격과 승고를 받은 경찰이 토통하다 달아났다
p21_u03,p21,ce_lpf6k,그는 이날 문비는 킬리 포딸리 통을 평겨들고 노랫우 육부에서 영업폭배을 기다리며 서송에다가 목격배 승고를 받은 경찰이 활통하다 달아났다
p21_u03,p21,ce_lpf7k,그는 이날 문풀비트는  중리 포딸리 통을 판겨들고 노랫우 육부에서 영업시배을 기다리며 서송에다가 목격배 승고를 받은 경찰이 출통하다 달아났다
p21_u03,p21,taps_notch,그는 이날 문질이 드은 십 칠리 터짜리 통을 챙겨들고 노랫우 리곳에서 영업시작을 기다리며 서성이다가 목격자의 신고를 받은 경찰이 출동하자 달아갔다
p21_u03,p21,ce_notch,그는 이날 문질이드 칠림 포리 통을 편겨들고 노세우 육부에서 영업단을기다리며 서송에다가 목격자의 신고를 받은 경찰이 출통하다 달아났다
p21_u03,p21,hyb_tapsLow_ceHigh,그는 이날 문질이 드 십 칠 일 터리 통을 챙겨들고 노랫우 리곳에서 영업시단을 기다리며 서송이다가 목백자의 신고를 받은 경찰이 출동하다 달아났다
p21_u03,p21,hyb_ceLow_tapsHigh,그는 이날 문쓰이트는 스 칠리포짜리 통을 챙겨들고 노랫우 육부에서 영업 시작을 기다리며 서송에다가 목격자의 신고를 받은 경찰이 출동하자 달아났다
p21_u04,p21,mix0.00,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,mix0.25,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,mix0.50,전달 오후 한시쯤에는 해당 노래우을 다시 찾아가 영업을 방개하며 소언을 피웠다
p21_u04,p21,mix0.75,전달 오후 한시쯤에는 해당 노래우을 다시 찾아가 영업을 강내하며 소련을 피요웠다
p21_u04,p21,mix1.00,건달 오후 한시쯤에는 활당 노랫호를 다을 찾다가 영업을 강내하며 소란을 풀이웠다
p21_u04,p21,mix1.25,건달 오후 한시쯤에는 해당 노우을 다 찾아가 영업을 감내하며 소언을 필웠다
p21_u04,p21,mix1.50,전달 오후 한시쯤에는 해당 물 우을 다시 찾아가 영업을 방내하며 소련을 필요었다
p21_u04,p21,taps_lpf3k,전발 오후 한수쯤에는 해당 노래우을 다시 찾다가 영협을 방내하며 호안을 피웠다
p21_u04,p21,taps_lpf4k,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,taps_lpf5k,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,taps_lpf6k,전달 오후 한시 쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,taps_lpf7k,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방해하며 소란을 피웠다
p21_u04,p21,ce_lpf3k,전달 오후 한시쯤에는 해당 노랫우를 다하다가 영업을 공내하며 포언을 풀웠다
p21_u04,p21,ce_lpf4k,전달 오후 한시쯤에는 활당 노래우를 다하다가 명업을 공내하며 소언을 풀웠다
p21_u04,p21,ce_lpf5k,전달 오후 한쯤에는 활당 노래우를 다시 하다가 명업을 공내하며 소언을 풀웠다
p21_u04,p21,ce_lpf6k,전달 오후 한쯤에는 활당 노랫우를 다시 파다가 명업을 공내하며 소언을 풀웠다
p21_u04,p21,ce_lpf7k,건달 오후 한시쯤에는 활당 노랫호를 다주 찾다가 명업을 방내하며 소언을 풀이었다
p21_u04,p21,taps_notch,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 방내하며 소란을 피웠다
p21_u04,p21,ce_notch,전날 오무 한시쯤에는 화장 롯세 우를 다 찾아가 영업을 공내하며 소언을 풀웠다
p21_u04,p21,hyb_tapsLow_ceHigh,전달 오후 한수쯤에는 해당 노랫우을 다시 찾다가 영업을 방해하며 소란을 피웠다
p21_u04,p21,hyb_ceLow_tapsHigh,전달 오후 한시쯤에는 해당 노랫우을 다시 찾아가 영업을 감게하며 소언을 풀요웠다
p21_u05,p21,mix0.00,조사 결과 그는 연인이 해당 노레원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,mix0.25,부사 교과 학그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,mix0.50,부사 교과 학자는 연인이 해당 노래홀에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,mix0.75,부스사 결과 학그는 연인이 해당 노래올에서 다른 사람들과 자족스를 마습다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,mix1.00,부사 결과 학그는 연이 해당 모욕올에서 받른 사람들과 다족스를 마습다는 이유로 이던 행동을 벌인 것으로 드러났다
p21_u05,p21,mix1.25,부사 결과 학그는 연이 해당 모백외에서 받른 사람들과 다족스를 마습다는 이유로 이던 행동을 벌인 것으로 드러났다
p21_u05,p21,mix1.50,그사 결과 학그는 연히 해당 모백물에서 다른 사람들과 자족스를 마습다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_lpf3k,조사교과 학그는 연인이 해당 노래원에서 다른 사람들과 다주스를 마찬다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_lpf4k,조사 결과 그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_lpf5k,조사 결과 학그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_lpf6k,조사 결과 학그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_lpf7k,조사 결과 학그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,ce_lpf3k,조카 교과 학그는 연이 해당 모백 올에서 받른 사람들과 다족츠를 마찬다는 이유로 이건 행동을 벌응 것으로 드러났다
p21_u05,p21,ce_lpf4k,조카 결과 학교는 연이 해당 모백올에서 바른 사람들과 다족스를 마찬다는 이유로 이건 행동을 벌인 것으로 드러났다
p21_u05,p21,ce_lpf5k,부카 결과 학그는 연이 해당 모백올에서 바른 사람들과 다족스를 마찬다는 이유로 이건 행동을 벌인 것으로 드러났다
p21_u05,p21,ce_lpf6k,부가 결과 학교는 연이 해당 모백올에서 다른 사람들과 다족술를 마찬다는 이유로 이건 행동을 벌인 것으로 드러났다
p21_u05,p21,ce_lpf7k,부사 결과 학그는 연이 해당 모백올에서 바른 사람들과 다족스를 마찬다는 이유로 이건 행동을 벌인 것으로 드러났다
p21_u05,p21,taps_notch,조사 결과 학그는 연인이 해당 노레원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,ce_notch,조사 결과 학그는 연이 화장 모델올에서 받른 사람들과 자족스를 마찬다는 이유로 이던 행동을 벌인 것으로 드러났다
p21_u05,p21,hyb_tapsLow_ceHigh,조사교과 그는 연인이 해당 노래원에서 다른 사람들과 자주스를 마신다는 이유로 이런 행동을 벌인 것으로 드러났다
p21_u05,p21,hyb_ceLow_tapsHigh,조사 결과 학그는 연인이 해당 모백올에서 다른 사람들과 자족스를 마신다는 이유로 이던 행동을 벌인 것으로 드러났다
p21_u06,p21,mix0.00,경찰은 체포영장을 발부받아 보피 중이던 에이키를 이날 오전 복잡았으며 주체적인 범행 경의를 파악해 구속영장을 신청할 방침이다
p21_u06,p21,mix0.25,경찰은 체포영장을 발부받아 보피중이던 에이키를 이날 오전 복잡았으며 구체적인 범행 경위를 파악해 구속영장을 신청할 방침이다
p21_u06,p21,mix0.50,경찰은 체포영장을 발부받아 보피이던 에이키를 이날 오선 보잡았으며 주체적인 범행 경위를 파악해 구속영장을 신청할 방침이다
p21_u06,p21,mix0.75,경찰은 체포영장을 발부받아 보피 던 에이시를 이날 오선 붙잡았으며 주체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,mix1.00,경찰은 체포영장을 발부받아 보피 던 에이시를 이날 오선 붙잡받으며 체적인 범행 경위를 파악해 고속 영장을 신청할 방침이다
p21_u06,p21,mix1.25,경찰은 태포영장을 발부받아 보피 던 에이스를 이날 오전 붙잡았으며 주체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,mix1.50,경찰은 체포장을 발부받아 보피 이던 에이스를 이날 오두 붙잡았으며 주체적인 범행 장위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,taps_lpf3k,경찰은 세포영장을 발법받아 보필 드이던 에이키를 이날 오선 붙잡받으며 주체적인 범행 경유를 파악해 구속영장을 신청할 방침이다
p21_u06,p21,taps_lpf4k,경찰은 세포 영장을 발부받아 보피 드이던 에이키를 이날 오선 붙잡았으며 주체적인 범행 경의를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,taps_lpf5k,경찰은 세포 영장을 발부받아 보피 중이던 에이시를 이날 오선 붙잡았으며 주체적인 범행 경리를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,taps_lpf6k,경찰은 체포 영장을 발부받아 보피 중던 에이씨를 이날 오전 붙잡았으며 주체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,taps_lpf7k,경찰은 체포영장을 발부받아 보피 중이던 에이시를 이날 오전 복잡았으며 주체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,ce_lpf3k,경찰은 체포영장을 발부받아 보피 이던 에이기를 이날 오전 보잡봤으며 체벽인 범행 변위를 파악해 구속영장을 품청할 방침이다
p21_u06,p21,ce_lpf4k,경찰은 체포영장을 발부받아 보필 드던 에이키를 이날 오단 붙잡봤으며 체벽인 범행 경위를 파악해 구속영장을 신청할 방침이다
p21_u06,p21,ce_lpf5k,경찰은 태포장을 발부받아 보피 드던 에이키를 이날 오단 붙잡받으며 체벽인 범행 경위를 파악해 구속 명장을 신청할 방침이다
p21_u06,p21,ce_lpf6k,경찰은 체포용장을 발부받아 보피 드물던 에이지를 이날 오단 붙잡받으며 체벽인 범행 범위를 파악해 고속 명장을 신청할 방침이다
p21_u06,p21,ce_lpf7k,경찰은 최포영장을 발부받아 보피 드물던 에이키를 이날 오선 붙잡받으며 체벽인 범행 경위를 파악해 고속 영장을 신청할 방침이다
p21_u06,p21,taps_notch,경찰은 세포 영장을 발부받아 보피 드이던 에이키를 이날 오전 복잡았으며 체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,ce_notch,경찰은 최포영장을 발부받아 보피 이던 에이키를 이날 오선 보잡받으며 주체적인 범행 변위를 파악해 고속 영장을 신청할 방침이다
p21_u06,p21,hyb_tapsLow_ceHigh,경찰은 최포 영장을 발부받아 보피 드이던 에이키를 이날 오선 붙잡았으며 대체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u06,p21,hyb_ceLow_tapsHigh,경찰은 체포영장을 발부받아 보피중던 에이치를 이날 오전 붙잡았으며 구체적인 범행 경위를 파악해 구속 영장을 신청할 방침이다
p21_u07,p21,mix0.00,언론중제위원회 여동국 대구성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유영안 언론 분생이라는 주제로 강의했다
p21_u07,p21,mix0.25,언론중제위원회 여동국 대구사무소장이 이십 육 일 경북 일법 본사를 방문해 알아도는 유병안 언론 분생이라는 주제로 강의했다
p21_u07,p21,mix0.50,언론중제위원회 여동국 대구사소장이 이십 육 일 경북 일법 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,mix0.75,언론정세위원회 여동국 대구사무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,mix1.00,언론전산위원회 여성속 대구사무소장이 이십 육 일 경북 일보 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,mix1.25,언론동산위원은 여성속 대구사무소장이 이십 육 일 경북 일보 본사를 방문해 알아도는 유명안 언론 전승이라는 주대로 강의했다
p21_u07,p21,mix1.50,언론전세위원회 여성 대구사무소장이 이십 육 일 경북 일법 본사를 방문해 알아도는 유명안 언론 전승이라는 주대로 강의했다
p21_u07,p21,taps_lpf3k,언론중도위원회 여성 대국성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 우용안 언론 분생이라는 주대로 강의했다
p21_u07,p21,taps_lpf4k,언론중대위원회 여동국 결국 성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유영안 언론 분생이라는 주대로 강의했다
p21_u07,p21,taps_lpf5k,언론중세위원회 여동국 대구성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유용안 언론 분생이라는 주제로 강의했다
p21_u07,p21,taps_lpf6k,언론중제위원회 여동국 대구성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유영안 언론 분생이라는 주제로 강의했다
p21_u07,p21,taps_lpf7k,언론중제위원회 여동국 대구성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유영안 언론 분생이라는 주제로 강의했다
p21_u07,p21,ce_lpf3k,언론봉산위원회 여동국 근구 사소 장이 이십 육 일 경북 일보 본사를 방문해 알아드근 요병안 언론 분생이라는 주대로 강행했다
p21_u07,p21,ce_lpf4k,언론동산위원은 여성국 불구 사무소장이 이십 육 일 경북 일부 본사를 방문해 알아드면 윤병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,ce_lpf5k,언론 봉산위원은 여성국 불구 사소장이 이십 육 일 경북 일부 본사를 방문해 알아드면 윤병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,ce_lpf6k,언론봉산위원은 여성 불구 사무소장이 이십 육 일 경북 일보 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,ce_lpf7k,언론봉산위원은 여성속 대구사무소장이 이십 육 일 경북 일보 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,taps_notch,언론중제위원회 여동국 대구성무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유영안 언론 분생이라는 주제로 강의했다
p21_u07,p21,ce_notch,언론 동세위원은 여동국 대구사무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유병원 언론 분증이라는 주대로 강의했다
p21_u07,p21,hyb_tapsLow_ceHigh,언론중대위원회 여성국 개구사무소장이 이십 육 일 경북 일부 본사를 방문해 알아도는 유병안 언론 분생이라는 주대로 강의했다
p21_u07,p21,hyb_ceLow_tapsHigh,언론 동제위원은 여성국 대구 사문소장이 이십 육 일 강북 일법 본사를 방문해 알아드는 유병안 언론 분생이라는 지대로 강의했다
p21_u08,p21,mix0.00,경북 일부 임직원 마크 소비가 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,mix0.25,경북 일부 임직원 마크 소비가 명령된 이번 강인는 본사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,mix0.50,경북 일부 임직원 마크 소비가 명령된 이번 강인는 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,mix0.75,경부 일부 임주원 목크 소비가 명령된 이번 강인는 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,mix1.00,경부 일보 임주권 목표 소비가 명령된 이번 강인는 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,mix1.25,경북 일본 임식원 목크 소비가 명명된 이번 강인는 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,mix1.50,정북 결본 융직원 목크 소비가 명명된 이번 강에는 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,taps_lpf3k,정부 일부 임식원 로크 소비가 명명된 이번 강인는 군사 직원 한십명을 대상으로 진행됐다
p21_u08,p21,taps_lpf4k,경부 일부 임직원 마크 소이라 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,taps_lpf5k,경북 일보 임직원 마크소이가 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,taps_lpf6k,경북 일보 임직원 마크소이가 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,taps_lpf7k,경북 일부 임직원 마크 소이가 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,ce_lpf3k,정부 일본 룸질관 목크 소비가 명령된 이번 관인는 군사 직원 팔식명을 절상으로 진정된다
p21_u08,p21,ce_lpf4k,경부 일보 림출권 목표 소비가 명명된 이번 강인는 군사 직원 사식 명을 결상으로 진행됐다
p21_u08,p21,ce_lpf5k,경부 일보 림출권 목표 소비가 명명된 이번 강인는 본사 직원 사식 명을 결상으로 진행됐다
p21_u08,p21,ce_lpf6k,경부 일보 림출권 목표 소비가 명명된 이번 강인는 본사 직원 사십 명을 결상으로 진행됐다
p21_u08,p21,ce_lpf7k,경부 일보 임주권 목표 소비가 명명된 이번 강인는 본사 직원 사십 명을 결상으로 진행됐다
p21_u08,p21,taps_notch,경북 일보 임직원 마크 소비가 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,ce_notch,경부 일본 인술관 목표 소비가 명영된 유건 강인은 본사 직원 사십 명을 대상으로 진행됐다
p21_u08,p21,hyb_tapsLow_ceHigh,정부 일부 인직원 마크 소비라 명령된 이번 강인는 군사 직원 삼십 명을 대상으로 진행됐다
p21_u08,p21,hyb_ceLow_tapsHigh,경부 일보 임직원 목크 소비가 명명된 이번 강인는 군사 직원 사십 명을 대상으로 진행됐다
p21_u09,p21,mix0.00,경북 대표 일간 지인 경북일보와 언론경제위원회 관해 그류는 물론 질문질사을 통해 성호원 긍정적 영향 구축의 목적이다
p21_u09,p21,mix0.25,경북 대표 일관 지인 경북일보와 언론 동제위원에 관해 그류는 물론 질문질사을 통해 성호원 긍정적 영향 구축의 목적이다
p21_u09,p21,mix0.50,경북 대표 일관 지인 경북일보와 언론 중제위원에 관해 교류는 물론 질문 질답을 통해 상공관 긍정적 영향 구측의 목적이다
p21_u09,p21,mix0.75,정북 대표 일관지인 경북일보와 언론 중제 위원에 관해 교류는 물론 질문 질답을 통해 상공한 공정적 영향 측의 목적이다
p21_u09,p21,mix1.00,정북 대표 일관적린 경국일보와 언론 동제 위원에 관의 교류는 물론 질은 들갑을 통해 상공한 공정적 영향 측의 목적이다
p21_u09,p21,mix1.25,정북 대표 일관지인 경국일보와 언론 동제 일원에 관의 교류는 물론 질문 질답을 통해 상공한 공정적 영향 측의 목적이다
p21_u09,p21,mix1.50,정북 대표 일관지인 경국일보와 언론 동제 위원에 관의 교류는 물론 질문 질답을 통해 상공안 공정적 영향 측의 목적이다
p21_u09,p21,taps_lpf3k,경북 대표 일관 지인 경북일보와 언론 중책위원회 관의 그류는 물론 질문 출밥을 통해 상화관 김성석 영향 구축의 목적이다
p21_u09,p21,taps_lpf4k,경북 대표 일간 지인 경북일보와 언론 중제위원회 관의 그류는 물론 질문 질답을 통해 상호관 김정적 영향 구축의 목적이다
p21_u09,p21,taps_lpf5k,경북 대표 일간 지인 경북일보와 언론 중제위원회 관의 그류는 물론 질문 질답을 통해 성호관 군정적 영향 구축의 목적이다
p21_u09,p21,taps_lpf6k,경북 대표 일간 지인 경북일보와 언론 중제위원회 관의 그류는 물론 질문 질답을 통해 상호원 긍정적 영향 구축의 목적이다
p21_u09,p21,taps_lpf7k,경북 대표 일간 지인 경북일보와 언론경제위원회 관해 그류는 물론 질문질답을 통해 상호원 긍정적 영향 구축의 목적이다
p21_u09,p21,ce_lpf3k,정북 대표 일관비린 경국을보와 언론 동책 위원에 관의 교류는 물론 질은 불갑을 통해 화공한 공정법 영양 측의 목적이다
p21_u09,p21,ce_lpf4k,정북 표 일간밀린 경국을보와 언론 동대위원에 관의 교류는 물론 질은 돌갑을 통해 황공한 공정적 영향 측의 목적이다
p21_u09,p21,ce_lpf5k,정북 표 일관들린 경국을보와 언론 동대위원에 관의 교류는 물론 질은 돌갑을 통해 황공한 공정적 영향 측의 목적이다
p21_u09,p21,ce_lpf6k,정북 표 간 불린 경국을보와 언론 국대 위원에 관의 교류는 물론 질은 불갑을 통해 황공한 공정적 영향 측의 목적이다
p21_u09,p21,ce_lpf7k,정북 표 일관 적린 경국일보와 언론 동제 위원에 관의 교류는 물론 질은 들갑을 통해 상호한 공정적 영향 측의 목적이다
p21_u09,p21,taps_notch,경북 대표 일반 지인 경북일보와 언론 중제위원회 관의 그류는 물론 질문질답을 통해 상호원 김정적 영향 국축의 목적이다
p21_u09,p21,ce_notch,정북 대표 일관들린 경국일보와 언론 동제위원회 관의 교류는 물론 일은 불갑을 통해 한공관 공성적 영향 측에 목적이다
p21_u09,p21,hyb_tapsLow_ceHigh,경북 대표 일반 지인 경북일보와 언론 중재위원회 관의 그류는 물론 질문 질답을 통해 상공관 김정적 영향 구축에 목적이다
p21_u09,p21,hyb_ceLow_tapsHigh,정북 표 일관지인 경국일보와 언론 동제 위원에 관해 교류는 물론 질문 질답을 통해 상공한 공정적 영 측에 목적이다
p21_u10,p21,mix0.00,장인는 용의 훼손을 주요 전 쩜 사 건 치 매트 벌론 중세위원 스스로 진행됐다
p21_u10,p21,mix0.25,강인는 용의 훼손의 주려 져 쩜 상 권 치 매트 벌론 중세위원 스으로 진행됐다
p21_u10,p21,mix0.50,강인은 용의 훼손에 주려뷰 쩜 상 권 치 매트 벌론 중세위원회 스으로 진행됐다
p21_u10,p21,mix0.75,강인은 용예 훼손에 주려으 쩜 포상권스 매트 원론 봉세위원회 스으로 진행됐다
p21_u10,p21,mix1.00,강인은 병예 훼손에 주려은 쩜 포상권스 메트 언론 동세위원회 폰으로 진행됐다
p21_u10,p21,mix1.25,강인은 명예 훼손에 보려준 쩜 포상권스 매트 언론 동세위원회 품으로 진행됐다
p21_u10,p21,mix1.50,강인은 명예 훼손에 보려준 쩜 포상번치매트 언론 세위원회 분으로 진행됐다
p21_u10,p21,taps_lpf3k,장인은 용의 훼손을 주결 주성  상 권 매은 벌론 중세위원 스으로 진행됐다
p21_u10,p21,taps_lpf4k,강인는 용의 훼손을 주결 전 쩜 상 권 치매트 벌론 중태위원 스스로 진행됐다
p21_u10,p21,taps_lpf5k,강인는 용의 훼손의 주요 전 쩜 사 권 치매트 벌론 중세위원 스스로 진행됐다
p21_u10,p21,taps_lpf6k,장인는 용의 훼손을 주요 전 쩜 사 건 치 매트 벌론 중세위원 스스로 진행됐다
p21_u10,p21,taps_lpf7k,장인는 용의 훼손을 주요 전 쩜 사 건 치 매트 벌론 중세위원 스스로 진행됐다
p21_u10,p21,ce_lpf3k,장인은 용인 활건을 보교 주 병 한권 매트는 언론 동세위원 분으로 진행됐다
p21_u10,p21,ce_lpf4k,장인은 영양 활손에 보려 드 쩜 상권팀매트 언론 동세위원 혼으로 진행됐다
p21_u10,p21,ce_lpf5k,강인은 영예 활손의 보려 드 법 상권매트 언론 동세위원 분으로 진행됐다
p21_u10,p21,ce_lpf6k,강인은 명예 횡손을 보려 드 법 상권  매표 원론 봉체위원 품으로 진행됐다
p21_u10,p21,ce_lpf7k,강인은 명예 훼손의 주려 은 쩜 상권  매표 원론 국세위원 품으로 진행됐다
p21_u10,p21,taps_notch,장인는 용의 훼손을 주려 전 쩜 사 건 치매트 벌론 중세위원회 스스로 진행됐다
p21_u10,p21,ce_notch,장인은 영예 훼손에 보려드 쩜 포상권 매트 언론 동세위원회 폰으로 진행됐다
p21_u10,p21,hyb_tapsLow_ceHigh,장인은 용의 훼손에 조여져 쩜 상권 치 매트 벌론 중세위원회 스스로 진행됐다
p21_u10,p21,hyb_ceLow_tapsHigh,장인은 용예 훼손에 주어진져 쩜 상 권치 매트 언론 동체 위원회 스으로 진행됐다
